State,District,health_score,education_score,economic_score,infrastructure_score,social_score,dmi_equal_weights,rank_equal_weights,dmi_poverty_first,rank_poverty_first,dmi_human_development,rank_human_development
Assam,Dibrugarh,0.4894031244723446,0.39054836254207936,,0.7559277005546983,0.4227032906993185,,,,,,
Assam,Dima Hasao,0.4346688672456126,0.524971086459368,,0.6365598070246132,0.364895439316115,,,,,,
Assam,Goalpara,0.448562812805477,0.33594126219031856,,0.6717158854615302,0.37525738337365955,,,,,,
Assam,Golaghat,0.47120454086256464,0.3755514268039982,,0.7224048277412626,0.3815278704181516,,,,,,
Assam,Hailakandi,0.4179924212374578,0.4138353871680799,,0.4648967981859746,0.4213081412707584,,,,,,
Assam,Hojai,0.43529955210078114,0.38477057626981537,,0.7567436245797621,0.3447042852876624,,,,,,
Assam,Jorhat,0.4812560062372936,0.5247271515858218,,0.7401668449505798,0.4020015158665028,,,,,,
Assam,Kamrup,0.4264874022850007,0.4404026383287164,,0.7430535225457092,0.36341068339632204,,,,,,
Assam,Kamrup Metropolitan,0.4469618963666116,0.5238294738548941,,0.8189624755027062,0.3308574148401336,,,,,,
Assam,Karbi Anglong,0.41227106769149435,0.36690042500068987,,0.6901470016666867,0.36698656614694003,,,,,,
Assam,Karimganj,0.387027873971507,0.3934525450589117,,0.5214790706558476,0.3851553288122188,,,,,,
Assam,Kokrajhar,0.39249367899274257,0.3378995080094503,,0.7036620867818378,0.37493760867969167,,,,,,
Assam,Lakhimpur,0.47002944977560074,0.5102570271478515,,0.7007108117023099,0.38664874201514626,,,,,,
Assam,Majuli,0.4871052980854099,0.4542006647798206,,0.668137463729319,0.4080346989189347,,,,,,
Assam,Morigaon,0.45627347276886204,0.3518985368969988,,0.6421919430549746,0.39783935187303127,,,,,,
Assam,Nagaon,0.44337980864138793,0.3763594952308157,,0.7074201684988326,0.3496723838401488,,,,,,
Assam,Nalbari,0.4756872538157846,0.4818474341034802,,0.7564584096275315,0.3838800846215861,,,,,,
Assam,Sivasagar,0.5099771694626218,0.5327394351286165,,0.7814123526915852,0.41980401853301863,,,,,,
Assam,Sonitpur,0.46362791240808937,0.34014907820566204,,0.6470874327090333,0.3743093333403304,,,,,,
Assam,South Salmara Mancachar,0.41803378418438136,0.23435612950548773,,0.5510724725964704,0.36820294848104856,,,,,,
Assam,Tinsukia,0.4268295566187507,0.29950890960714704,,0.7286183000356214,0.40973557066754973,,,,,,
Assam,Udalguri,0.36830447107354736,0.27765515627968385,,0.6825759033619072,0.33726339917112363,,,,,,
Assam,West Karbi Anglong,0.3984222131772693,0.3130910151035526,,0.5189852643734082,0.35122485318619784,,,,,,
BIHAR,Araria,,0.1573991190050504,0.3114363969101818,0.06404701580036949,0.15828353564702016,,,,,,
BIHAR,Arwal,,0.16864251437384767,0.08749020972328982,0.026155258151990313,0.06584409938922259,,,,,,
BIHAR,Aurangabad,,0.266721140314461,0.227014897871025,0.06554608697601426,0.16590103190837904,,,,,,
BIHAR,Banka,,0.16696612871142813,0.25055371755827677,0.0555573351065469,0.11249076153911856,,,,,,
BIHAR,Begusarai,,0.24107138508711526,0.2232395673819195,0.10162755113846797,0.2289254433890836,,,,,,
BIHAR,Bhagalpur,,0.2399774460674296,0.24716665316452438,0.11833460358312375,0.2370667085047028,,,,,,
BIHAR,Bhojpur,,0.27580351624087324,0.2021828988327623,0.08205500261653337,0.1986212792015739,,,,,,
BIHAR,Buxar,,0.23143948472405157,0.1477436060685149,0.06175660993718843,0.12973341802278365,,,,,,
BIHAR,Darbhanga,,0.2192521725554025,0.30569169993742246,0.11508511518018619,0.22541555390519705,,,,,,
BIHAR,Gaya,,0.2956437474043071,0.43014588087157946,0.1082952972948191,0.2672060481296661,,,,,,
BIHAR,Gopalganj,,0.24560519453183166,0.19388137118287643,0.07645674507306442,0.1499435542642224,,,,,,
BIHAR,Jamui,,0.16369263280805657,0.22628316426024953,0.04741452894339684,0.12252878066011447,,,,,,
BIHAR,Jehanabad,,0.18597557511794688,0.1083050145582662,0.05071792070171386,0.11604716080427471,,,,,,
BIHAR,Kaimur (Bhabua),,0.21910246635873887,0.14824606911756363,0.05169028506779546,0.09566565842790321,,,,,,
BIHAR,Katihar,,0.16214747164315768,0.27147064649825886,0.07703928724559463,0.18587152965071754,,,,,,
BIHAR,Khagaria,,0.14831668859458283,0.16902764398924242,0.05649135499376288,0.10164797259246712,,,,,,
BIHAR,Kishanganj,,0.13802713173851106,0.14333760253386188,0.04718664833093361,0.12481174809159201,,,,,,
BIHAR,Lakhisarai,,0.1548352540022774,0.10334141548378088,0.05815278231584957,0.12141924824721792,,,,,,
BIHAR,Madhepura,,0.12369257305204599,0.25297053312470213,0.0491882745581284,0.11369779329693858,,,,,,
BIHAR,Madhubani,,0.2534907530512084,0.43615531036217714,0.11334564295679495,0.22159733249946797,,,,,,
