State,District,health_score,education_score,economic_score,infrastructure_score,social_score,dmi_equal_weights,rank_equal_weights,dmi_poverty_first,rank_poverty_first,dmi_human_development,rank_human_development
GUJARAT,Rajkot,0.4856051872787274,0.37603954661696154,0.32321295282976864,0.3230807524510837,0.3482450228593286,62.87633075928261,921.0,64.07692424871773,930.0,60.02220738239687,867.0
GUJARAT,Sabar Kantha,0.4856051872787274,0.37603954661696154,0.2806702956300511,0.1855156847561573,0.34386941477358207,66.5659974188904,833.0,67.90774067341654,864.0,62.057875957770634,792.0
GUJARAT,Surat,0.4856051872787274,0.5322946175637393,0.3293719161930238,0.528763257946659,0.3533400556907222,55.412499306542564,971.0,58.325076575081326,964.0,52.378595229698114,963.0
GUJARAT,Surendranagar,0.4856051872787274,0.37603954661696154,0.17161053318226205,0.13339702793568037,0.34386941477358207,69.78956580425573,623.0,73.05191102363524,581.0,64.21495896269224,632.0
GUJARAT,Tapi,0.4856051872787274,0.37603954661696154,0.10846467230408732,0.060100475740341,0.34386941477358207,72.518414065726,365.0,76.67719374169234,281.0,65.89511239781825,461.0
GUJARAT,The Dangs,0.4856051872787274,0.37603954661696154,0.03111500806248177,0.013963602698744318,0.34386941477358207,74.98814481139006,159.0,80.46323340698049,81.0,67.5167260918583,297.0
GUJARAT,Vadodara,0.4856051872787274,0.37603954661696154,0.35330297452479353,0.34222951736015084,0.3533400556907222,61.78965437057289,934.0,62.50966641480983,941.0,59.35389424372386,880.0
GUJARAT,Valsad,0.4856051872787274,0.37603954661696154,0.1569095328168822,0.13891905357893625,0.3482450228593286,69.88563313698329,618.0,73.4914865323154,541.0,64.35837567131163,621.0
Goa,North Goa,0.6365602027883397,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3804347826086958,65.15120413509567,879.0,69.27680758846513,820.0,57.26516639754662,933.0
Goa,South Goa,0.6251303863486759,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.4007633587786259,64.97322894049034,885.0,69.14332619251114,829.0,57.56356709208521,923.0
Gujarat,Ahmedabad,0.46650134770889484,0.400556328233658,0.18346382051426458,0.1267295709033216,0.25445292620865145,71.3659201286242,474.0,73.93784458361152,504.0,64.3614636942202,620.0
Gujarat,Amreli,0.5339029957203993,0.25393700787401574,0.18346382051426458,0.1267295709033216,0.2409836065573771,73.21965996861243,297.0,75.32814946360271,391.0,67.2014288246614,323.0
Gujarat,Anand,0.4314802674708273,0.2545201668984702,0.18346382051426458,0.1267295709033216,0.3407643312101911,73.2608368600585,293.0,75.35903213218727,387.0,70.26691012427644,129.0
Gujarat,Aravali,0.39078947368421046,0.2892906815020863,0.18346382051426458,0.1267295709033216,0.2952522255192878,74.28948455753658,211.0,76.13051790529582,328.0,70.70168042413599,117.0
Gujarat,Banaskantha,0.43425343492573754,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.20274914089347074,78.10669600646187,19.0,78.9934264919898,137.0,74.60670792098074,29.0
Gujarat,Bharuch,0.4084276564008073,0.2447844228094576,0.18346382051426458,0.1267295709033216,0.3434343434343435,73.86320371875611,236.0,75.81080727621047,354.0,71.40115249372184,94.0
Gujarat,Bhavnagar,0.4870241489788902,0.17246175243393608,0.18346382051426458,0.1267295709033216,0.2738509375,75.12939539339175,145.0,76.7604510321872,274.0,71.5294857463039,86.0
Gujarat,Botad,0.46820020492499836,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.2543352601156069,76.39603822203394,56.0,77.71043315366883,204.0,73.16064037489593,59.0
Gujarat,Chhota Udaipur,0.5173669364218842,0.14456881918706999,0.18346382051426458,0.1267295709033216,0.2738509375,75.08039830946919,150.0,76.7237032192453,276.0,71.44374084943942,92.0
Gujarat,Dahod,0.4582779112874681,0.1594488188976378,0.18346382051426458,0.11108221591820004,0.2710622710622711,76.33329924640316,60.0,77.66337892194576,213.0,73.16147362131397,58.0
Gujarat,Devbhumi Dwarka,0.5049395720146357,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.24503311258278146,75.8472938308977,80.0,77.29887486031666,241.0,71.92127326442275,75.0
Gujarat,Gandhinagar,0.37520221370796086,0.3337969401947149,0.18346382051426458,0.1267295709033216,0.37371134020618557,72.14192228947105,394.0,74.51984620424668,443.0,69.29721989562823,174.0
Gujarat,Gir Somnath,0.5250777957860617,0.32874015748031493,0.18346382051426458,0.1267295709033216,0.2622950819672132,71.47387146697648,457.0,74.01880808737576,490.0,64.78564320909356,579.0
Gujarat,Jamnagar,0.5482212840463742,0.29763560500695413,0.18346382051426458,0.1267295709033216,0.24290220820189273,72.02095022654386,409.0,74.42911715705127,453.0,65.16124482537687,534.0
Gujarat,Junagadh,0.5130501289279314,0.2934631432545202,0.18346382051426458,0.1267295709033216,0.3369565217391305,70.92673629321663,521.0,73.60845670705586,533.0,66.06799984817135,442.0
Gujarat,Kachchh,0.5036171643137062,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.2738509375,75.29738548657193,122.0,76.88644360207233,268.0,71.8234684093692,77.0
Gujarat,Kheda,0.33822448979591835,0.2696850393700787,0.18346382051426458,0.1267295709033216,0.3505154639175258,74.62763230997783,185.0,76.38412871962676,307.0,72.9513361428553,63.0
Gujarat,Mahesana,0.4335333434604284,0.2600834492350487,0.18346382051426458,0.1267295709033216,0.3443708609271523,73.0363790991957,311.0,75.19068881154016,403.0,69.98230493427535,142.0
Gujarat,Mahisagar,0.46932471264367814,0.2781641168289291,0.18346382051426458,0.1267295709033216,0.26433121019108274,73.55973137837448,260.0,75.58320302092424,369.0,68.49698190075615,205.0
Gujarat,Morbi,0.513283630132755,0.29902642559109877,0.18346382051426458,0.1267295709033216,0.2646310432569975,72.25731019203126,384.0,74.60638713116683,438.0,66.22673981663294,421.0
Gujarat,Narmada,0.5544398217670663,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.2776025236593059,74.2059006143186,215.0,76.06782994788233,330.0,70.02591746770506,137.0
Gujarat,Navsari,0.4735632183908047,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.33132530120481923,69.39333345112391,652.0,72.45840457548631,629.0,63.21560825847974,727.0
Gujarat,Panchmahal,0.34781292984869333,0.2016689847009736,0.18346382051426458,0.1267295709033216,0.3708838821490468,75.388816237674,111.0,76.95501666539889,264.0,74.89446056326923,26.0
Gujarat,Patan,0.4346297548877509,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.2692307692307693,76.76953704047564,47.0,77.99055726750012,186.0,74.26112858062379,36.0
Gujarat,Porbandar,0.5574429899670081,0.305980528511822,0.18346382051426458,0.1267295709033216,0.27735368956743,70.98058801072307,517.0,73.64884549518568,530.0,64.3741553886566,618.0
Gujarat,Rajkot,0.4825450918460643,0.39916550764951325,0.18346382051426458,0.1267295709033216,0.2738509375,70.68490143173672,550.0,73.42708056094594,548.0,63.751621313407604,674.0
Gujarat,Sabarkantha,0.38865567216391805,0.2559055118110236,0.18346382051426458,0.1267295709033216,0.37579617834394907,73.38898492527046,282.0,75.45514318109623,379.0,71.54212465241011,85.0
Gujarat,Surat,0.49806990014265334,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3059163059163059,69.4113797218572,647.0,72.47193927853628,626.0,62.484919373607596,768.0
Gujarat,Surendranagar,0.44031347962382444,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.2962962962962963,76.11455200444364,70.0,77.49931849047611,224.0,73.92687057953357,41.0
Gujarat,Tapi,0.48553019495958155,0.2586926286509041,0.18346382051426458,0.1267295709033216,0.4186046511627907,70.53958267618275,566.0,73.31809149428045,559.0,67.83992490107187,259.0
Gujarat,The Dangs,0.5295438004017584,0.14746923244011156,0.18346382051426458,0.1267295709033216,0.29032258064516125,74.44941990190766,200.0,76.25046941357412,320.0,70.83367793056155,111.0
Gujarat,Vadodara,0.4778530589290736,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3217821782178218,69.49839910009847,636.0,72.53720381221724,620.0,63.11317945457531,735.0
Gujarat,Valsad,0.4676781609195403,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3368055555555555,69.40142951353447,649.0,72.46447662229423,627.0,63.3941839982203,713.0
HARYANA,Ambala,0.4856051872787274,0.37603954661696154,0.0664400638250498,0.0998653091692181,0.3482450228593286,72.47609740501429,369.0,77.69607145813447,205.0,66.10595515028632,436.0
HARYANA,Bhiwani,0.4856051872787274,0.37603954661696154,0.1573575419282226,0.11957841785133047,0.34386941477358207,70.35099783102352,584.0,73.82930982506207,513.0,64.56693993234633,598.0
HARYANA,Faridabad,0.4856051872787274,0.37603954661696154,0.10427019226208233,0.14347912447820899,0.3482450228593286,70.84721853009383,531.0,75.52865909101831,373.0,65.10236507064093,542.0
HARYANA,Fatehabad,0.4856051872787274,0.34674220963172797,0.08170849297725688,0.0679641779292425,0.34386941477358207,73.48221034818927,268.0,78.06894543671052,181.0,67.24322486031488,321.0
HARYANA,Gurgaon,0.4856051872787274,0.37603954661696154,0.08846418894732427,0.14982004498149085,0.3482450228593286,71.03652018632334,511.0,76.0657854160594,331.0,65.27604591532948,520.0
HARYANA,Hisar,0.4856051872787274,0.37603954661696154,0.15651071676583106,0.1235833572458659,0.34386941477358207,70.28783554638063,588.0,73.8031087406397,517.0,64.53959291583683,602.0
HARYANA,Jhajjar,0.4856051872787274,0.37603954661696154,0.07559213351598681,0.08598637366465248,0.34386941477358207,72.65814688300179,348.0,77.60380682435168,216.0,66.12934150039665,433.0
HARYANA,Jind,0.4856051872787274,0.35694050991501414,0.1263378567362296,0.09797057362552204,0.34386941477358207,71.7855291534185,434.0,75.68070044665814,361.0,65.91677993705247,454.0
HARYANA,Kaithal,0.4856051872787274,0.3422096317280453,0.08245088832076822,0.08196744881576616,0.34386941477358207,73.27794858166222,291.0,77.89718922822746,194.0,67.25069644792585,319.0
HARYANA,Karnal,0.4856051872787274,0.37603954661696154,0.10987018562050894,0.13018095710949495,0.34386941477358207,71.0886941720145,504.0,75.56976598849815,372.0,65.1732248843804,533.0
HARYANA,Kurukshetra,0.4856051872787274,0.37603954661696154,0.0710445450015706,0.10479193969972173,0.34386941477358207,72.37298733258874,377.0,77.50362687440229,222.0,66.0094996677622,448.0
HARYANA,Mahendragarh,0.4856051872787274,0.37603954661696154,0.10004263909890956,0.06708133877605163,0.34386941477358207,72.54723746911536,361.0,76.90936212436378,267.0,65.95163426553881,450.0
HARYANA,Mewat,0.4856051872787274,0.216608304152076,0.05756844881132879,0.055979310473903296,0.34386941477358207,76.80738669020766,46.0,81.16632879737251,50.0,72.279860889145,69.0
HARYANA,Palwal,0.4856051872787274,0.2762197797122867,0.0792462110594386,0.0797350972429791,0.34386941477358207,74.70648619865972,177.0,79.04870937250882,135.0,69.63073494312523,160.0
HARYANA,Panchkula,0.4856051872787274,0.37603954661696154,0.03679394151910642,0.04768848635537734,0.3482450228593286,74.11255630740997,219.0,79.66456869257982,107.0,67.07241521301388,337.0
HARYANA,Panipat,0.4856051872787274,0.37603954661696154,0.07905613504425543,0.10013252851571042,0.3482450228593286,72.21843159370033,387.0,77.18742031916887,249.0,65.91404188853332,458.0
HARYANA,Rewari,0.4856051872787274,0.37603954661696154,0.08056329841969037,0.08797829783529174,0.34386941477358207,72.51888510151494,364.0,77.37508136564395,232.0,66.03485478513471,446.0
HARYANA,Rohtak,0.4856051872787274,0.37603954661696154,0.07459660212083236,0.09784785295668877,0.3482450228593286,72.35331576334923,378.0,77.4000717694911,230.0,66.00378163797487,449.0
HARYANA,Sirsa,0.4856051872787274,0.3674220963172804,0.11538886839992411,0.10156659877708843,0.34386941477358207,71.72295668906796,441.0,75.90749580680286,347.0,65.67819898650207,485.0
HARYANA,Sonipat,0.4856051872787274,0.37603954661696154,0.12071976716396009,0.11582320237646962,0.34386941477358207,71.15885763580599,498.0,75.35114904775548,388.0,65.15405870855888,535.0
HARYANA,Yamunanagar,0.4856051872787274,0.37603954661696154,0.07319530721590467,0.11047629495236815,0.3482450228593286,72.1287728215342,396.0,77.26669693575303,244.0,65.898516641592,459.0
HIMACHAL PRADESH,Bilaspur,0.4856051872787274,0.37603954661696154,0.07337405917722421,0.04588620380562495,0.34386941477358207,73.5045117669576,266.0,78.29403234578758,169.0,66.56361431406836,391.0
HIMACHAL PRADESH,Chamba,0.4856051872787274,0.37603954661696154,0.1192498198856625,0.05150903933416459,0.34386941477358207,72.47453984221804,371.0,76.37465938452198,308.0,65.81924954815639,473.0
HIMACHAL PRADESH,Hamirpur,0.4856051872787274,0.37603954661696154,0.08406299536079254,0.05907134941610642,0.34386941477358207,73.0270301310766,313.0,77.66869771428763,210.0,66.27142881521002,417.0
HIMACHAL PRADESH,Kangra,0.4856051872787274,0.37603954661696154,0.22435506551342516,0.16267835906307693,0.34386941477358207,68.14904853508455,747.0,70.50290976347777,766.0,63.130977666450825,731.0
HIMACHAL PRADESH,Kinnaur,0.4856051872787274,0.37603954661696154,0.011505180406302325,0.01989748041927821,0.34386941477358207,75.26166381010297,127.0,81.15861834741966,51.0,67.75153472949566,271.0
HIMACHAL PRADESH,Kullu,0.4856051872787274,0.37603954661696154,0.06675305709470726,0.06176344258636364,0.34386941477358207,73.31938703299316,288.0,78.32071384737719,168.0,66.50415695749872,397.0
HIMACHAL PRADESH,Lahul AND Spiti,0.4856051872787274,0.37603954661696154,0.0033652409643703603,0.0075211041156896235,0.34386941477358207,75.67199012501338,93.0,81.66986156965078,28.0,67.99739758416052,246.0
HIMACHAL PRADESH,Mandi,0.4856051872787274,0.37603954661696154,0.20747912973941135,0.1165874537941102,0.34386941477358207,69.40838535594415,648.0,71.86931077347283,678.0,63.845025755750704,667.0
HIMACHAL PRADESH,Shimla,0.4856051872787274,0.37603954661696154,0.10680599904981875,0.11842170203826669,0.34386941477358207,71.38516300485287,471.0,75.86872227739418,350.0,65.33678023365303,512.0
HIMACHAL PRADESH,Sirmaur,0.4856051872787274,0.37603954661696154,0.07347590423033366,0.05554317947262276,0.34386941477358207,73.30933535255545,290.0,78.14510390865824,177.0,66.46551688160174,400.0
HIMACHAL PRADESH,Solan,0.4856051872787274,0.37603954661696154,0.07220795872111813,0.09158430885521258,0.34386941477358207,72.61387167508798,354.0,77.65520478828802,215.0,66.12412477041407,435.0
HIMACHAL PRADESH,Una,0.4856051872787274,0.37603954661696154,0.06360267711679761,0.05793213082550487,0.34386941477358207,73.45902086776853,271.0,78.50419872290647,165.0,66.58972577477597,386.0
Himachal Pradesh,Bilaspur,0.5243843352424957,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.38095238095238093,67.38436951913884,792.0,70.95168162649752,736.0,61.188733769932746,826.0
Himachal Pradesh,Chamba,0.5881500157579577,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3248081841432225,67.23193984501277,801.0,70.83735937090297,743.0,59.23765593593736,883.0
Himachal Pradesh,Hamirpur,0.5834635210392268,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.4496021220159151,64.82979098193353,887.0,69.03574772359354,830.0,58.77771356172947,895.0
Himachal Pradesh,Kangra,0.5103452211126962,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.411764705882353,67.0489053031354,809.0,70.70008346449494,756.0,61.52604113982587,813.0
Himachal Pradesh,Kinnaur,0.5516243923569331,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3395225464190981,67.66816506751576,774.0,71.1645282877802,721.0,60.44248094359386,854.0
Himachal Pradesh,Kullu,0.5225306939889124,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.27038917089678516,69.63270654532243,630.0,72.63793439613522,613.0,61.80642726408614,804.0
Himachal Pradesh,Lahul and Spiti,0.584914804344844,0.3552894211576846,0.18346382051426458,0.1267295709033216,0.23280423280423276,70.33596300551305,586.0,73.16537674127818,571.0,61.90957792664315,799.0
Himachal Pradesh,Mandi,0.6175036056116429,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.33439490445859876,66.45313364163155,841.0,70.25325471836706,781.0,58.1623466894815,910.0
Himachal Pradesh,Shimla,0.563731762867244,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.33248081841432225,67.56685221740504,783.0,71.08854365019718,727.0,60.05393161575685,863.0
Himachal Pradesh,Sirmaur,0.6048968560565573,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2738509375,67.91614797190523,763.0,71.35051546607232,714.0,58.9063027587025,892.0
Himachal Pradesh,Solan,0.6118965517241379,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.31125827814569534,67.02800724563971,812.0,70.68440992137317,757.0,58.4742767071087,906.0
Himachal Pradesh,Una,0.5132142431820887,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.4271099744245524,66.68461949090356,827.0,70.42686910532106,770.0,61.34889902468613,819.0
JAMMU AND KASHMIR,Anantnag,0.4856051872787274,0.2762197797122867,0.11257692633593014,0.0639113341585974,0.34386941477358207,74.35634715481753,204.0,77.9528372077149,190.0,69.28901184482169,175.0
JAMMU AND KASHMIR,Badgam,0.4856051872787274,0.26279806569951647,0.050828744398274235,0.05203401507662083,0.34386941477358207,76.09729145546558,71.0,80.80224998164233,74.0,70.80376775515322,112.0
JAMMU AND KASHMIR,Bandipore,0.4856051872787274,0.2762197797122867,0.03016885698202505,0.037871157509184135,0.34386941477358207,76.52531207488389,53.0,81.63976263161229,34.0,70.78553465162439,114.0
JAMMU AND KASHMIR,Baramula,0.4856051872787274,0.2762197797122867,0.06186245319613998,0.07271699892328605,0.34386941477358207,75.19452332231955,137.0,79.84933116183616,100.0,69.96167229427164,144.0
JAMMU AND KASHMIR,Doda,0.4856051872787274,0.2762197797122867,0.05104669915939171,0.034541049449079694,0.34386941477358207,76.17435739253864,67.0,80.8546005654192,72.0,70.50566809956493,123.0
JAMMU AND KASHMIR,Ganderbal,0.4856051872787274,0.2762197797122867,0.01870446340095993,0.030581562445945145,0.34386941477358207,76.90039184776998,41.0,82.20768230080348,16.0,71.03039650597275,104.0
JAMMU AND KASHMIR,Jammu,0.4856051872787274,0.37603954661696154,0.10065387886358707,0.15020579488882907,0.3482450228593286,70.78501138985132,541.0,75.57241157079882,370.0,65.08934306751215,543.0
JAMMU AND KASHMIR,Kargil,0.4856051872787274,0.2762197797122867,0.009461327222390039,0.016113297366582277,0.34386941477358207,77.37461987292863,31.0,82.79443172413671,11.0,71.31372619944491,96.0
JAMMU AND KASHMIR,Kathua,0.4856051872787274,0.37603954661696154,0.05027324699588103,0.052524999486491156,0.34386941477358207,73.83375209696715,238.0,79.11848289782833,129.0,66.84373853997985,354.0
JAMMU AND KASHMIR,Kishtwar,0.4856051872787274,0.2762197797122867,0.027503673065132045,0.018821245400461144,0.34386941477358207,76.95961399539621,39.0,82.03211866991886,17.0,71.01601153146501,105.0
JAMMU AND KASHMIR,Kulgam,0.4856051872787274,0.2762197797122867,0.05156439691757318,0.03203251223604121,0.34386941477358207,76.21417418163578,65.0,80.87152071328751,69.0,70.52298800532259,122.0
JAMMU AND KASHMIR,Kupwara,0.4856051872787274,0.2762197797122867,0.040227798111612985,0.04227947626982436,0.34386941477358207,76.23596687707933,64.0,81.17128020501917,49.0,70.59056734707416,121.0
JAMMU AND KASHMIR,Leh(Ladakh),0.4856051872787274,0.3113314447592067,0.016448727982911783,0.018843720458191677,0.34386941477358207,76.4780300949476,55.0,81.94730437163791,19.0,69.9527026804788,145.0
JAMMU AND KASHMIR,Pulwama,0.4856051872787274,0.2762197797122867,0.04514250516582832,0.045091047830216405,0.34386941477358207,76.08144130478718,72.0,80.93251834944468,66.0,70.488731025657,125.0
JAMMU AND KASHMIR,Punch,0.4856051872787274,0.2762197797122867,0.044362188481002665,0.033211972855044,0.34386941477358207,76.33462913798714,59.0,81.14191714146529,52.0,70.61922652568111,120.0
JAMMU AND KASHMIR,Rajouri,0.4856051872787274,0.2762197797122867,0.09938941989905696,0.04600954163082284,0.34386941477358207,74.97813313411048,160.0,78.74886435310644,157.0,69.66584236665253,158.0
JAMMU AND KASHMIR,Ramban,0.4856051872787274,0.2494580623645155,0.026424441064701508,0.021267941018957542,0.34386941477358207,77.46749906999032,29.0,82.4400132758752,15.0,71.94439316245848,74.0
JAMMU AND KASHMIR,Reasi,0.4856051872787274,0.2762197797122867,0.04343244453379115,0.026407656896788277,0.34386941477358207,76.48931033609648,54.0,81.28117163872759,45.0,70.70121584447185,118.0
JAMMU AND KASHMIR,Samba,0.4856051872787274,0.37603954661696154,0.01781915092569455,0.03632066506748828,0.34386941477358207,74.80692070675093,171.0,80.65971175692083,78.0,67.49259332522267,298.0
JAMMU AND KASHMIR,Shupiyan,0.4856051872787274,0.2762197797122867,0.025407034284941774,0.034841231853867685,0.34386941477358207,76.68114704193188,49.0,81.87568442432537,22.0,70.88726124863379,109.0
JAMMU AND KASHMIR,Srinagar,0.4856051872787274,0.37603954661696154,0.07965164998377944,0.0834251811727745,0.3482450228593286,72.54066824176857,363.0,77.41420993173193,227.0,66.0721826378698,439.0
JAMMU AND KASHMIR,Udhampur,0.4856051872787274,0.291784702549575,0.07195314186827019,0.04056690821753732,0.34386941477358207,75.32441290624617,120.0,79.69448113297787,105.0,69.58704057194207,163.0
JHARKHAND,Bokaro,0.4856051872787274,0.3611898016997167,0.1438137859307968,0.12865801545525274,0.3482450228593286,70.64976373552355,554.0,74.39197815337275,463.0,65.17716332794333,532.0
JHARKHAND,Chatra,0.4856051872787274,0.2762197797122867,0.13563897231493807,0.02718201143054358,0.34386941477358207,74.62969268979845,184.0,77.58129520947537,218.0,69.3103743824171,172.0
JHARKHAND,Deoghar,0.4856051872787274,0.2762197797122867,0.1488822790125356,0.05649540659427135,0.34386941477358207,73.77855865257193,244.0,76.61186201411556,288.0,68.81859083031586,196.0
JHARKHAND,Dhanbad,0.4856051872787274,0.37603954661696154,0.1378122552691231,0.16578223075977153,0.3482450228593286,69.73031514432175,626.0,73.85242997651325,509.0,64.37620306271968,617.0
JHARKHAND,Dumka,0.4856051872787274,0.2762197797122867,0.2188652675421326,0.0301892944326254,0.34386941477358207,72.90502112521291,328.0,74.20713415535637,479.0,68.03190712398836,235.0
JHARKHAND,Garhwa,0.4856051872787274,0.2762197797122867,0.19707826876619544,0.023936303776818376,0.34386941477358207,73.46582091384779,269.0,75.17240896623096,405.0,68.42124201218549,210.0
JHARKHAND,Giridih,0.4856051872787274,0.2762197797122867,0.33022170892370684,0.04609504892526341,0.34386941477358207,70.35977720772867,579.0,69.51429018270383,808.0,66.20250295833836,424.0
JHARKHAND,Godda,0.4856051872787274,0.2762197797122867,0.19668690652980964,0.027320136695789716,0.34386941477358207,73.40597150019609,279.0,75.13730596190183,408.0,68.39327411654155,212.0
JHARKHAND,Gumla,0.4856051872787274,0.31218130311614734,0.15792691288601174,0.025440489386365617,0.34386941477358207,73.49953385118332,267.0,76.1764775662372,323.0,67.73481717515763,275.0
JHARKHAND,Hazaribagh,0.4856051872787274,0.3359773371104816,0.19218450710142582,0.07553500505285113,0.34386941477358207,71.33657097365864,477.0,73.69781555270833,524.0,65.88714691545987,463.0
JHARKHAND,Jamtara,0.4856051872787274,0.2762197797122867,0.10756219406593365,0.022941941686562342,0.34386941477358207,75.27602964965816,124.0,78.76796738559527,154.0,69.77392675359198,153.0
JHARKHAND,Khunti,0.4856051872787274,0.2929178470254957,0.08162243697357612,0.01735366062366596,0.34386941477358207,75.57262906649905,101.0,79.63891087553489,108.0,69.63447356464398,159.0
JHARKHAND,Kodarma,0.4856051872787274,0.2762197797122867,0.06930237403351114,0.03510964348572328,0.34386941477358207,75.79787201432339,82.0,80.11584465990475,98.0,70.2261470360867,130.0
JHARKHAND,Latehar,0.4856051872787274,0.2762197797122867,0.10929511505256836,0.0165746555596192,0.34386941477358207,75.36871695246433,116.0,78.79415983803403,152.0,69.81160580006188,152.0
JHARKHAND,Lohardaga,0.4856051872787274,0.3303116147308782,0.08216381130655206,0.016218158323073904,0.34386941477358207,74.83663627174373,168.0,79.07338192114399,134.0,68.32892610296688,219.0
JHARKHAND,Pakur,0.4856051872787274,0.1737535434383859,0.11307705748723125,0.018739212976570732,0.34386941477358207,77.29911168091004,34.0,80.14740732350177,93.0,73.31954935895895,54.0
JHARKHAND,Palamu,0.4856051872787274,0.2762197797122867,0.2121016405763327,0.04449784898354126,0.34386941477358207,72.7541225735106,341.0,74.26305091572462,474.0,67.99027598296618,247.0
JHARKHAND,Pashchimi Singhbhum,0.4856051872787274,0.2762197797122867,0.22942396271056736,0.05488730695290845,0.34386941477358207,72.19988697143856,388.0,73.41431616081474,550.0,67.626546571259,287.0
JHARKHAND,Purbi Singhbhum,0.4856051872787274,0.37603954661696154,0.17827346671373961,0.16686192961975904,0.3482450228593286,68.89949693822967,695.0,72.21778603582877,657.0,63.758487902450554,672.0
JHARKHAND,Ramgarh,0.4856051872787274,0.37603954661696154,0.07916830234296915,0.06630191247744427,0.3482450228593286,72.89280056849138,331.0,77.69039286779432,206.0,66.25066553943526,418.0
JHARKHAND,Ranchi,0.4856051872787274,0.37603954661696154,0.28359301395571684,0.16175504295998736,0.3482450228593286,66.89524372658556,816.0,68.08160744604625,860.0,62.229763560418625,785.0
JHARKHAND,Sahibganj,0.4856051872787274,0.2206103051525763,0.137781148318131,0.032069042807032724,0.34386941477358207,75.60129803339902,99.0,78.25644481709598,171.0,71.17570303819417,101.0
JHARKHAND,Saraikela-Kharsawan,0.4856051872787274,0.31331444759206795,0.11582663983212016,0.0684851784041865,0.34386941477358207,73.45798264238633,272.0,77.19782098598674,247.0,67.89621432413058,256.0
JHARKHAND,Simdega,0.4856051872787274,0.37053824362606225,0.10295339856884905,0.014198046033123246,0.34386941477358207,73.65671419439312,257.0,77.66870068157361,209.0,66.62935140560049,384.0
Jammu and Kashmir,Anantnag,0.5371292242609081,0.3532934131736526,0.18346382051426458,0.1267295709033216,0.227621483375959,71.43524975543788,463.0,73.9898418037218,496.0,63.67784725616339,684.0
Jammu and Kashmir,Badgam,0.5780843939319485,0.2934131736526947,0.18346382051426458,0.1267295709033216,0.2516556291390728,71.33306823717396,479.0,73.91320566502385,505.0,64.22005397209493,631.0
Jammu and Kashmir,Bandipore,0.5012295054817661,0.2914171656686627,0.18346382051426458,0.1267295709033216,0.23809523809523817,73.18129398673494,301.0,75.29937497719459,395.0,67.0476373025116,339.0
Jammu and Kashmir,Baramula,0.5677089655073935,0.30139720558882244,0.18346382051426458,0.1267295709033216,0.24929178470254953,71.42817305567297,465.0,73.98453427889811,497.0,64.3155720713725,625.0
Jammu and Kashmir,Doda,0.4171900579384174,0.34530938123752486,0.18346382051426458,0.1267295709033216,0.2574850299401198,73.39644278932703,280.0,75.46073657913867,378.0,68.00584146239423,242.0
Jammu and Kashmir,Ganderbal,0.5087968578524809,0.24750499001996007,0.18346382051426458,0.1267295709033216,0.2289156626506024,74.09178196118741,220.0,75.98224095803394,340.0,68.36560399446437,214.0
Jammu and Kashmir,Jammu,0.5320984202432546,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.22459016393442627,70.35733215948277,580.0,73.18140360675547,568.0,61.70055187999595,809.0
Jammu and Kashmir,Kathua,0.5616119828815977,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3174603174603174,67.90965783619808,764.0,71.34564786429193,715.0,60.20322642002449,858.0
Jammu and Kashmir,Kishtwar,0.4535935920424442,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.17269076305220882,72.96541674114331,320.0,75.13746704300088,407.0,64.7077178714354,587.0
Jammu and Kashmir,Kulgam,0.5602405453519168,0.32335329341317365,0.18346382051426458,0.1267295709033216,0.2716763005780346,70.69072938478578,549.0,73.43145152573271,547.0,63.69658112358447,683.0
Jammu and Kashmir,Kupwara,0.5265517241379309,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2388724035608309,70.18262128906115,600.0,73.05037045393925,582.0,61.823275045550254,803.0
